id,0,1,2,
develop00058.jpg,0.985814, 0.013698, 0.000487848,
develop00059.jpg,0.986898, 0.012653, 0.000449058,
develop00060.jpg,0.995905, 0.00389575, 0.000199276,
develop00061.jpg,0.999012, 0.000868745, 0.000118965,
develop00062.jpg,0.997909, 0.00196236, 0.000128097,
develop00063.jpg,0.998957, 0.00100761, 3.57136e-05,
develop00064.jpg,0.997801, 0.00212825, 7.02875e-05,
develop00065.jpg,0.998343, 0.00161806, 3.88439e-05,
develop00066.jpg,0.997223, 0.00270306, 7.3864e-05,
develop00067.jpg,0.999222, 0.000728718, 4.94297e-05,
develop00068.jpg,0.998492, 0.00141773, 9.00043e-05,
develop00069.jpg,0.997531, 0.00228556, 0.000183513,
develop00070.jpg,0.996965, 0.00285092, 0.000183686,
develop00071.jpg,0.996464, 0.00329695, 0.000239484,
develop00072.jpg,0.999066, 0.000815133, 0.000118725,
develop00073.jpg,0.997255, 0.00257647, 0.000168786,
develop00074.jpg,0.994192, 0.00532516, 0.00048305,
develop00075.jpg,0.993467, 0.0062652, 0.000268058,
develop00076.jpg,0.998781, 0.00113606, 8.3259e-05,
develop00077.jpg,0.996884, 0.00300044, 0.000115379,
develop00078.jpg,0.999196, 0.000759564, 4.47847e-05,
develop00079.jpg,0.994956, 0.0047009, 0.000342805,
develop00080.jpg,0.997629, 0.00227649, 9.44341e-05,
develop00081.jpg,0.997723, 0.00220682, 7.00829e-05,
develop00082.jpg,0.994609, 0.00498682, 0.000404417,
develop00083.jpg,0.990262, 0.00915556, 0.000582051,
develop00084.jpg,0.998056, 0.00164108, 0.00030242,
develop00085.jpg,0.984611, 0.0144291, 0.000959544,
develop00086.jpg,0.988422, 0.0109193, 0.000659155,
develop00087.jpg,0.998323, 0.00150654, 0.000170745,
develop00088.jpg,0.998753, 0.00113187, 0.000115294,
develop00089.jpg,0.995411, 0.00427039, 0.000318975,
develop00090.jpg,0.99557, 0.00413495, 0.000294815,
develop00091.jpg,0.998124, 0.00173957, 0.000136841,
develop00092.jpg,0.998982, 0.000942393, 7.60335e-05,
develop00093.jpg,0.997168, 0.00266657, 0.000165294,
develop00094.jpg,0.993641, 0.00591776, 0.000441,
develop00095.jpg,0.998694, 0.00124624, 5.99481e-05,
develop00096.jpg,0.998909, 0.000904281, 0.000186916,
develop00097.jpg,0.999385, 0.000510736, 0.000104296,
develop00098.jpg,0.994119, 0.00536934, 0.000512054,
develop00099.jpg,0.996493, 0.00310622, 0.000401009,
develop00100.jpg,0.998791, 0.000987116, 0.000221681,
develop00101.jpg,0.999183, 0.000656143, 0.000161029,
develop00102.jpg,0.999201, 0.000706477, 9.21352e-05,
develop00103.jpg,0.995436, 0.00400327, 0.0005609,
develop00104.jpg,0.997427, 0.00238844, 0.000184124,
develop00105.jpg,0.989001, 0.00994231, 0.00105675,
develop00106.jpg,0.997593, 0.00197474, 0.000431795,
develop00107.jpg,0.997658, 0.00214948, 0.000192907,
develop00108.jpg,0.997195, 0.00220202, 0.000602913,
develop00109.jpg,0.987526, 0.0110797, 0.00139435,
develop00110.jpg,0.993757, 0.00534876, 0.000893812,
develop00111.jpg,0.994895, 0.00444328, 0.000661915,
develop00112.jpg,0.974327, 0.0137476, 0.0119257,
develop00113.jpg,0.995617, 0.00299223, 0.00139096,
develop00114.jpg,0.99169, 0.00589258, 0.002417,
develop00115.jpg,0.934214, 0.0276452, 0.0381411,
develop00116.jpg,0.968869, 0.0178011, 0.0133295,
develop00117.jpg,0.989192, 0.00627127, 0.0045368,
develop00118.jpg,0.974218, 0.0180381, 0.00774436,
develop00119.jpg,0.968032, 0.0249345, 0.0070334,
develop00120.jpg,0.84786, 0.108904, 0.0432366,
develop00121.jpg,0.968652, 0.0188009, 0.0125469,
develop00122.jpg,0.930021, 0.0373822, 0.0325965,
develop00123.jpg,0.940055, 0.0416813, 0.0182636,
develop00124.jpg,0.921984, 0.0285976, 0.0494184,
develop00125.jpg,0.356186, 0.268962, 0.374852,
develop00126.jpg,0.949663, 0.0143828, 0.0359546,
develop00127.jpg,0.854471, 0.0762777, 0.0692513,
develop00128.jpg,0.867392, 0.0552072, 0.0774007,
develop00129.jpg,0.758478, 0.141424, 0.100099,
develop00130.jpg,0.527134, 0.349241, 0.123626,
develop00131.jpg,0.890936, 0.0376671, 0.0713971,
develop00132.jpg,0.959038, 0.0285401, 0.0124219,
develop00133.jpg,0.928868, 0.0452961, 0.0258363,
develop00134.jpg,0.975699, 0.0138726, 0.0104282,
develop00135.jpg,0.971545, 0.0100584, 0.0183964,
develop00136.jpg,0.942302, 0.040363, 0.0173352,
develop00137.jpg,0.987415, 0.011595, 0.000990183,
develop00138.jpg,0.993486, 0.00567075, 0.000843152,
develop00139.jpg,0.97575, 0.00865661, 0.0155935,
develop00140.jpg,0.982756, 0.0111248, 0.00611957,
develop00141.jpg,0.970328, 0.0265878, 0.00308431,
develop00142.jpg,0.960529, 0.0352037, 0.00426742,
develop00143.jpg,0.989021, 0.00904492, 0.00193394,
develop00144.jpg,0.977715, 0.00640776, 0.0158771,
develop00145.jpg,0.972046, 0.00794908, 0.0200051,
develop00146.jpg,0.972689, 0.0219247, 0.00538626,
develop00147.jpg,0.990744, 0.00546607, 0.00379028,
develop00148.jpg,0.993444, 0.00428463, 0.00227099,
develop00149.jpg,0.990431, 0.00676879, 0.00279983,
develop00150.jpg,0.986657, 0.00696929, 0.0063737,
develop00151.jpg,0.985538, 0.00796672, 0.00649491,
develop00152.jpg,0.994814, 0.0036548, 0.00153129,
develop00153.jpg,0.993268, 0.00467522, 0.00205736,
develop00154.jpg,0.995132, 0.00267649, 0.00219121,
develop00155.jpg,0.976096, 0.00739556, 0.0165083,
develop00156.jpg,0.983659, 0.00598875, 0.010352,
develop00157.jpg,0.992258, 0.0061646, 0.00157713,
develop00158.jpg,0.987546, 0.0101521, 0.00230189,
develop00159.jpg,0.985052, 0.0091291, 0.00581869,
develop00160.jpg,0.986726, 0.00506771, 0.00820665,
develop00161.jpg,0.990967, 0.00849727, 0.000535875,
develop00162.jpg,0.98237, 0.0172783, 0.000351964,
develop00163.jpg,0.99934, 0.000545896, 0.00011406,
develop00164.jpg,0.994669, 0.00506838, 0.000263055,
develop00165.jpg,0.997529, 0.00225019, 0.00022121,
develop00166.jpg,0.911732, 0.0878611, 0.000407021,
develop00167.jpg,0.998351, 0.00154715, 0.000102347,
develop00168.jpg,0.990613, 0.00879069, 0.000596839,
develop00169.jpg,0.996493, 0.00307621, 0.000431108,
develop00170.jpg,0.996598, 0.00333817, 6.39678e-05,
develop00171.jpg,0.9985, 0.00133294, 0.000167185,
develop00172.jpg,0.99141, 0.00823244, 0.000357882,
develop00173.jpg,0.994249, 0.0051819, 0.0005696,
develop00174.jpg,0.998199, 0.00170059, 9.99986e-05,
develop00175.jpg,0.995115, 0.00480633, 7.86612e-05,
develop00176.jpg,0.997495, 0.00207311, 0.000432147,
develop00177.jpg,0.99688, 0.00286582, 0.000254484,
develop00178.jpg,0.998045, 0.00153854, 0.000416794,
develop00179.jpg,0.995076, 0.00478749, 0.000136214,
develop00180.jpg,0.99958, 0.000329686, 8.98818e-05,
develop00181.jpg,0.99827, 0.00146394, 0.00026559,
develop00182.jpg,0.996922, 0.00267006, 0.000407745,
develop00183.jpg,0.999395, 0.000578045, 2.68168e-05,
develop00184.jpg,0.991339, 0.00587882, 0.00278203,
develop00185.jpg,0.950471, 0.0402136, 0.0093158,
develop00186.jpg,0.996414, 0.00257654, 0.00100933,
develop00187.jpg,0.997372, 0.00190505, 0.000722955,
develop00188.jpg,0.993301, 0.00429561, 0.00240389,
develop00189.jpg,0.997431, 0.00172771, 0.000840968,
develop00190.jpg,0.976999, 0.018377, 0.00462355,
develop00191.jpg,0.995378, 0.00336213, 0.00126021,
develop00192.jpg,0.996168, 0.00290056, 0.000931132,
develop00193.jpg,0.933151, 0.0572361, 0.00961273,
develop00194.jpg,0.989246, 0.00820421, 0.00255001,
develop00195.jpg,0.992456, 0.0046566, 0.00288784,
develop00196.jpg,0.996568, 0.00205986, 0.00137211,
develop00197.jpg,0.958068, 0.0344708, 0.00746139,
develop00198.jpg,0.99348, 0.0044742, 0.00204615,
develop00199.jpg,0.996705, 0.00163288, 0.00166239,
develop00200.jpg,0.993803, 0.00398637, 0.00221102,
develop00201.jpg,0.932541, 0.0530375, 0.014421,
develop00202.jpg,0.997626, 0.00150927, 0.000864319,
develop00203.jpg,0.994981, 0.0027697, 0.00224895,
develop00204.jpg,0.996808, 0.00164717, 0.0015451,
develop00205.jpg,0.79659, 0.177129, 0.026281,
develop00206.jpg,0.995172, 0.00333418, 0.00149365,
develop00207.jpg,0.991605, 0.0047264, 0.0036688,
develop00208.jpg,0.996827, 0.00183284, 0.00134047,
develop00209.jpg,0.866339, 0.117771, 0.0158902,
develop00210.jpg,0.124036, 0.42002, 0.455944,
develop00211.jpg,0.0951067, 0.312115, 0.592778,
develop00212.jpg,0.0652716, 0.149282, 0.785447,
develop00213.jpg,0.0138062, 0.787102, 0.199092,
develop00214.jpg,0.0161463, 0.97857, 0.00528419,
develop00215.jpg,0.0191104, 0.975714, 0.00517535,
develop00216.jpg,0.0506445, 0.549521, 0.399834,
develop00217.jpg,0.766915, 0.199696, 0.0333885,
develop00218.jpg,0.664829, 0.283008, 0.0521635,
develop00219.jpg,0.0653571, 0.411917, 0.522726,
develop00220.jpg,0.397687, 0.596488, 0.00582491,
develop00221.jpg,0.156283, 0.80259, 0.0411261,
develop00222.jpg,0.379418, 0.427099, 0.193483,
develop00223.jpg,0.508784, 0.480292, 0.0109235,
develop00224.jpg,0.751971, 0.240295, 0.00773398,
develop00225.jpg,0.231053, 0.738155, 0.0307927,
develop00226.jpg,0.374936, 0.613276, 0.0117877,
develop00227.jpg,0.301417, 0.689134, 0.0094484,
develop00228.jpg,0.0668838, 0.806871, 0.126245,
develop00229.jpg,0.354338, 0.626043, 0.0196197,
develop00230.jpg,0.594378, 0.396954, 0.00866797,
develop00231.jpg,0.540831, 0.223099, 0.23607,
develop00232.jpg,0.454876, 0.53966, 0.00546417,
develop00233.jpg,0.240661, 0.752477, 0.0068622,
develop00234.jpg,0.208085, 0.785405, 0.0065104,
develop00235.jpg,0.300174, 0.673701, 0.0261253,
develop00236.jpg,0.604082, 0.374902, 0.0210159,
develop00237.jpg,0.156062, 0.750567, 0.0933708,
develop00238.jpg,0.512415, 0.430263, 0.0573215,
develop00239.jpg,0.302594, 0.645482, 0.0519238,
develop00240.jpg,0.357821, 0.635864, 0.00631599,
develop00241.jpg,0.344633, 0.649198, 0.00616855,
develop00242.jpg,0.112976, 0.858888, 0.0281361,
develop00243.jpg,0.128568, 0.854825, 0.0166073,
develop00244.jpg,0.419583, 0.556052, 0.0243644,
develop00245.jpg,0.506275, 0.457287, 0.0364381,
develop00246.jpg,0.137181, 0.842536, 0.020283,
develop00247.jpg,0.541309, 0.450073, 0.00861759,
develop00248.jpg,0.525184, 0.467136, 0.00768047,
develop00249.jpg,0.400908, 0.570786, 0.028306,
develop00250.jpg,0.610645, 0.374474, 0.0148811,
develop00251.jpg,0.11872, 0.768559, 0.112721,
develop00252.jpg,0.160842, 0.785401, 0.0537571,
develop00253.jpg,0.0922112, 0.870648, 0.0371409,
develop00254.jpg,0.110427, 0.864677, 0.0248961,
develop00255.jpg,0.48525, 0.510047, 0.00470227,
develop00256.jpg,0.276368, 0.424703, 0.298929,
develop00257.jpg,0.617275, 0.369682, 0.0130429,
develop00258.jpg,0.0218526, 0.899692, 0.0784556,
develop00259.jpg,0.345318, 0.61399, 0.0406923,
develop00260.jpg,0.202676, 0.789586, 0.00773827,
develop00261.jpg,0.121913, 0.869978, 0.00810933,
develop00262.jpg,0.192355, 0.797091, 0.0105544,
develop00263.jpg,0.194412, 0.79966, 0.00592805,
develop00264.jpg,0.208123, 0.786929, 0.00494817,
develop00265.jpg,0.258952, 0.735339, 0.00570913,
develop00266.jpg,0.0347972, 0.953003, 0.0121994,
develop00267.jpg,0.328635, 0.664372, 0.00699285,
develop00268.jpg,0.562832, 0.432711, 0.00445693,
develop00269.jpg,0.242919, 0.746808, 0.0102727,
develop00270.jpg,0.0396211, 0.941665, 0.0187138,
develop00271.jpg,0.0690975, 0.877284, 0.0536181,
develop00272.jpg,0.00674248, 0.771527, 0.22173,
develop00273.jpg,0.00199283, 0.797811, 0.200196,
develop00274.jpg,0.107892, 0.872595, 0.0195128,
develop00275.jpg,0.157367, 0.819139, 0.0234931,
develop00276.jpg,0.00637052, 0.450649, 0.542981,
develop00277.jpg,0.061929, 0.677356, 0.260715,
develop00278.jpg,0.0789209, 0.86995, 0.0511292,
develop00279.jpg,0.0347235, 0.787371, 0.177905,
develop00280.jpg,0.00427203, 0.644652, 0.351076,
develop00281.jpg,0.0214385, 0.94355, 0.0350116,
develop00282.jpg,0.980377, 0.0166496, 0.0029732,
develop00283.jpg,0.0625747, 0.916139, 0.0212865,
develop00284.jpg,0.00462584, 0.463525, 0.531849,
develop00285.jpg,0.00953913, 0.693651, 0.29681,
develop00286.jpg,0.0204884, 0.703738, 0.275774,
develop00287.jpg,0.00524178, 0.70756, 0.287199,
develop00288.jpg,0.00498844, 0.384926, 0.610085,
develop00289.jpg,0.0112949, 0.651287, 0.337418,
develop00290.jpg,0.494878, 0.496864, 0.00825814,
develop00291.jpg,0.0602882, 0.865385, 0.074327,
develop00292.jpg,0.0083286, 0.746307, 0.245364,
develop00293.jpg,0.0279743, 0.591892, 0.380134,
develop00294.jpg,0.0136598, 0.792396, 0.193944,
develop00295.jpg,0.018647, 0.725464, 0.255889,
develop00296.jpg,0.0108613, 0.672473, 0.316665,
develop00297.jpg,0.0591673, 0.818355, 0.122477,
develop00298.jpg,0.712232, 0.220948, 0.0668193,
develop00299.jpg,0.833053, 0.134491, 0.0324557,
develop00300.jpg,0.635542, 0.33336, 0.0310974,
develop00301.jpg,0.0307092, 0.553511, 0.415779,
develop00302.jpg,0.0182228, 0.609178, 0.372599,
develop00303.jpg,0.0134086, 0.607937, 0.378654,
develop00304.jpg,0.00404295, 0.497724, 0.498233,
develop00305.jpg,0.204331, 0.71557, 0.0800991,
develop00306.jpg,0.898438, 0.0825803, 0.0189818,
develop00307.jpg,0.909594, 0.074434, 0.0159722,
develop00308.jpg,0.418671, 0.536016, 0.0453133,
develop00309.jpg,0.00817065, 0.538525, 0.453304,
develop00310.jpg,0.0112579, 0.580637, 0.408105,
develop00311.jpg,0.0130537, 0.588817, 0.398129,
develop00312.jpg,0.00924271, 0.626855, 0.363902,
develop00313.jpg,0.159685, 0.763175, 0.0771404,
develop00314.jpg,0.932998, 0.052945, 0.0140568,
develop00315.jpg,0.910118, 0.0713876, 0.018494,
develop00316.jpg,0.539331, 0.421935, 0.0387348,
develop00317.jpg,0.0085921, 0.625502, 0.365906,
develop00318.jpg,0.0188424, 0.637249, 0.343908,
develop00319.jpg,0.0134894, 0.650575, 0.335936,
develop00320.jpg,0.013731, 0.591257, 0.395012,
develop00321.jpg,3.98668e-05, 0.80041, 0.19955,
develop00322.jpg,5.28925e-05, 0.827861, 0.172087,
develop00323.jpg,4.97898e-05, 0.80439, 0.195561,
develop00324.jpg,5.7193e-05, 0.799189, 0.200754,
develop00325.jpg,7.24475e-05, 0.742758, 0.25717,
develop00326.jpg,7.34186e-05, 0.754897, 0.24503,
develop00327.jpg,9.80834e-05, 0.768858, 0.231043,
develop00328.jpg,0.00014644, 0.262221, 0.737633,
develop00329.jpg,0.000224812, 0.359989, 0.639786,
develop00330.jpg,0.000252019, 0.878479, 0.121269,
develop00331.jpg,0.000462933, 0.908796, 0.090741,
develop00332.jpg,0.000143431, 0.922366, 0.077491,
develop00333.jpg,0.000189691, 0.939979, 0.0598312,
develop00334.jpg,0.000357531, 0.904729, 0.0949135,
develop00335.jpg,0.000290543, 0.938326, 0.0613833,
develop00336.jpg,0.000118328, 0.898468, 0.101413,
develop00337.jpg,0.000204482, 0.938213, 0.0615821,
develop00338.jpg,0.000260358, 0.726585, 0.273155,
develop00339.jpg,0.000116342, 0.846812, 0.153072,
develop00340.jpg,0.000252853, 0.925917, 0.0738306,
develop00341.jpg,0.000243659, 0.911575, 0.088181,
develop00342.jpg,0.000123937, 0.861838, 0.138038,
develop00343.jpg,0.000215887, 0.89468, 0.105104,
develop00344.jpg,0.000183651, 0.897942, 0.101875,
develop00345.jpg,0.000229189, 0.912823, 0.0869483,
develop00346.jpg,0.00027543, 0.82959, 0.170135,
develop00347.jpg,0.000342856, 0.941635, 0.0580226,
develop00348.jpg,8.28385e-05, 0.928746, 0.0711715,
develop00349.jpg,0.000243812, 0.948274, 0.0514824,
develop00350.jpg,8.89205e-05, 0.787507, 0.212404,
develop00351.jpg,0.000691466, 0.0854881, 0.91382,
develop00352.jpg,0.00114194, 0.286321, 0.712537,
develop00353.jpg,0.00228599, 0.982096, 0.0156179,
develop00354.jpg,0.00263543, 0.97325, 0.0241143,
develop00355.jpg,0.000910619, 0.198463, 0.800626,
develop00356.jpg,0.000771562, 0.173848, 0.825381,
develop00357.jpg,0.00139422, 0.315653, 0.682953,
develop00358.jpg,0.00205016, 0.973737, 0.0242123,
develop00359.jpg,0.00302017, 0.835388, 0.161592,
develop00360.jpg,0.000792614, 0.11612, 0.883088,
develop00361.jpg,0.000537196, 0.0838762, 0.915587,
develop00362.jpg,0.000871095, 0.170137, 0.828991,
develop00363.jpg,0.00293457, 0.921619, 0.0754469,
develop00364.jpg,0.00331756, 0.953958, 0.0427246,
develop00365.jpg,0.000923288, 0.169331, 0.829746,
develop00366.jpg,0.000684537, 0.117923, 0.881393,
develop00367.jpg,0.000693505, 0.12323, 0.876077,
develop00368.jpg,0.00168898, 0.969184, 0.0291276,
develop00369.jpg,0.00186028, 0.985764, 0.0123752,
develop00370.jpg,0.00200194, 0.465867, 0.532131,
develop00371.jpg,0.00101672, 0.201058, 0.797925,
develop00372.jpg,0.000981641, 0.229045, 0.769974,
develop00373.jpg,0.00148333, 0.973445, 0.0250712,
develop00374.jpg,0.00164831, 0.984003, 0.0143489,
develop00375.jpg,0.00184132, 0.355753, 0.642406,
develop00376.jpg,0.000905672, 0.129378, 0.869716,
develop00377.jpg,0.00114777, 0.195968, 0.802885,
develop00378.jpg,0.00187923, 0.984166, 0.0139549,
develop00379.jpg,1.63221e-05, 0.11846, 0.881523,
develop00380.jpg,7.10741e-05, 0.715596, 0.284333,
develop00381.jpg,6.3846e-05, 0.864017, 0.135919,
develop00382.jpg,7.16626e-05, 0.886622, 0.113307,
develop00383.jpg,3.00204e-05, 0.28529, 0.71468,
develop00384.jpg,9.4745e-05, 0.672542, 0.327363,
develop00385.jpg,0.000101912, 0.909172, 0.0907257,
develop00386.jpg,0.000165579, 0.906049, 0.0937856,
develop00387.jpg,1.86787e-05, 0.201084, 0.798897,
develop00388.jpg,1.29195e-05, 0.218606, 0.781381,
develop00389.jpg,0.000436395, 0.738325, 0.261239,
develop00390.jpg,1.54318e-05, 0.078008, 0.921977,
develop00391.jpg,2.07592e-05, 0.140882, 0.859097,
develop00392.jpg,0.000152149, 0.860348, 0.1395,
develop00393.jpg,0.000296392, 0.71298, 0.286723,
develop00394.jpg,0.000260906, 0.665097, 0.334642,
develop00395.jpg,8.01332e-05, 0.242227, 0.757693,
develop00396.jpg,0.000169386, 0.313747, 0.686084,
develop00397.jpg,0.000547174, 0.818596, 0.180857,
develop00398.jpg,0.000583692, 0.784799, 0.214617,
develop00399.jpg,6.95903e-05, 0.272342, 0.727589,
develop00400.jpg,0.000260425, 0.285816, 0.713923,
develop00401.jpg,0.000366485, 0.704155, 0.295478,
develop00402.jpg,0.000907289, 0.67637, 0.322722,
develop00403.jpg,0.000793189, 0.68298, 0.316226,
develop00404.jpg,0.000192346, 0.207874, 0.791934,
develop00405.jpg,0.000219624, 0.193238, 0.806543,
develop00406.jpg,0.00111632, 0.637263, 0.361621,
develop00407.jpg,0.00120895, 0.510665, 0.488126,
develop00408.jpg,0.000303245, 0.366734, 0.632963,
develop00409.jpg,0.000275174, 0.303121, 0.696604,
develop00410.jpg,0.00101267, 0.782467, 0.21652,
develop00411.jpg,0.00183613, 0.820589, 0.177575,
develop00412.jpg,0.00125238, 0.836125, 0.162623,
develop00413.jpg,0.00026441, 0.275725, 0.724011,
develop00414.jpg,0.000470699, 0.415617, 0.583913,
develop00415.jpg,0.00298529, 0.478061, 0.518953,
develop00416.jpg,0.0035313, 0.495444, 0.501025,
develop00417.jpg,0.000334079, 0.201827, 0.797839,
develop00418.jpg,0.000249025, 0.138205, 0.861546,
develop00419.jpg,0.00148375, 0.518292, 0.480224,
develop00420.jpg,0.00404605, 0.412228, 0.583726,
develop00421.jpg,0.00261183, 0.53472, 0.462668,
develop00422.jpg,0.0001365, 0.100127, 0.899737,
develop00423.jpg,0.00014119, 0.0880511, 0.911808,
develop00424.jpg,0.00134722, 0.624786, 0.373867,
develop00425.jpg,0.00151624, 0.451903, 0.546581,
develop00426.jpg,0.00464289, 0.715294, 0.280064,
develop00427.jpg,0.000139969, 0.202916, 0.796944,
develop00428.jpg,0.000119572, 0.108846, 0.891035,
develop00429.jpg,0.00246789, 0.405729, 0.591803,
develop00430.jpg,0.00345254, 0.494887, 0.50166,
develop00431.jpg,0.000175542, 0.215432, 0.784392,
develop00432.jpg,0.000138694, 0.185048, 0.814813,
develop00433.jpg,0.000101576, 0.137989, 0.861909,
develop00434.jpg,0.0024751, 0.516493, 0.481032,
develop00435.jpg,0.00411089, 0.622212, 0.373677,
develop00436.jpg,1.45149e-05, 0.28606, 0.713926,
develop00437.jpg,1.30535e-05, 0.492752, 0.507235,
develop00438.jpg,0.000142984, 0.927741, 0.0721157,
develop00439.jpg,0.000231886, 0.93299, 0.0667779,
develop00440.jpg,1.86297e-05, 0.119636, 0.880345,
develop00441.jpg,0.000144534, 0.866921, 0.132934,
develop00442.jpg,0.000182673, 0.909471, 0.090346,
develop00443.jpg,0.000203404, 0.945427, 0.0543697,
develop00444.jpg,0.000164277, 0.731182, 0.268654,
develop00445.jpg,0.000295152, 0.945912, 0.0537927,
develop00446.jpg,0.000102655, 0.869961, 0.129936,
develop00447.jpg,0.00013933, 0.945869, 0.0539915,
develop00448.jpg,0.000240605, 0.78692, 0.212839,
develop00449.jpg,0.000289985, 0.948794, 0.0509165,
develop00450.jpg,8.00723e-05, 0.907118, 0.092802,
develop00451.jpg,4.28174e-05, 0.8162, 0.183757,
develop00452.jpg,0.000380173, 0.914432, 0.0851879,
develop00453.jpg,0.000150916, 0.58226, 0.417589,
develop00454.jpg,0.000100887, 0.63939, 0.36051,
develop00455.jpg,0.000174928, 0.951397, 0.048428,
develop00456.jpg,0.000150155, 0.905261, 0.0945885,
develop00457.jpg,0.000197397, 0.955695, 0.0441076,
develop00458.jpg,9.64638e-05, 0.642726, 0.357177,
develop00459.jpg,0.000241464, 0.142776, 0.856982,
develop00460.jpg,0.00055092, 0.443873, 0.555576,
develop00461.jpg,0.000283488, 0.382319, 0.617398,
develop00462.jpg,0.000417822, 0.392737, 0.606845,
develop00463.jpg,0.000250338, 0.143123, 0.856627,
develop00464.jpg,0.000454651, 0.579598, 0.419947,
develop00465.jpg,0.000166471, 0.231437, 0.768396,
develop00466.jpg,0.00061236, 0.555563, 0.443825,
develop00467.jpg,0.000489904, 0.209533, 0.789978,
develop00468.jpg,0.000271465, 0.100699, 0.899029,
develop00469.jpg,0.000434814, 0.188334, 0.811231,
develop00470.jpg,0.000291435, 0.210189, 0.78952,
develop00471.jpg,0.000264933, 0.0738866, 0.925849,
develop00472.jpg,0.000473013, 0.476966, 0.522561,
develop00473.jpg,0.000266499, 0.194623, 0.805111,
develop00474.jpg,0.000249571, 0.162961, 0.836789,
develop00475.jpg,0.00027449, 0.178225, 0.8215,
develop00476.jpg,0.000335746, 0.05081, 0.948854,
develop00477.jpg,0.000305447, 0.0564553, 0.943239,
develop00478.jpg,8.19607e-05, 0.750606, 0.249312,
develop00479.jpg,6.29228e-05, 0.0953995, 0.904538,
develop00480.jpg,0.000260737, 0.792197, 0.207542,
develop00481.jpg,0.000145441, 0.246449, 0.753405,
develop00482.jpg,0.000110379, 0.318185, 0.681704,
develop00483.jpg,5.91892e-05, 0.611114, 0.388826,
develop00484.jpg,0.000128215, 0.101345, 0.898527,
develop00485.jpg,0.000180721, 0.96347, 0.0363498,
develop00486.jpg,2.08099e-05, 0.0152356, 0.984744,
develop00487.jpg,8.29518e-05, 0.417849, 0.582068,
develop00488.jpg,8.67595e-05, 0.0408084, 0.959105,
